,mov_id,언어_제공자_ID,취득연도,방향,타입,dir,file,Label,coord,sign_ord,frame
2238,2239,3,2017,측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/0001_3000,KETI_SL_0000002239.avi,보내주세요(구급차),/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000002239.npy,10,129
2243,2244,3,2017,측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/0001_3000,KETI_SL_0000002244.avi,부러지다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000002244.npy,11,114
2281,2282,3,2017,측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/0001_3000,KETI_SL_0000002282.avi,숨을안쉬다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000002282.npy,12,114
2283,2284,3,2017,측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/0001_3000,KETI_SL_0000002284.avi,신고하세요(경찰),/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000002284.npy,13,154
2285,2286,3,2017,측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/0001_3000,KETI_SL_0000002286.avi,심장마비,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000002286.npy,14,128
2286,2287,3,2017,측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/0001_3000,KETI_SL_0000002287.avi,쓰러지다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000002287.npy,15,106
2319,2320,3,2017,측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/0001_3000,KETI_SL_0000002320.avi,연락해주세요,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000002320.npy,16,122
2321,2322,3,2017,측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/0001_3000,KETI_SL_0000002322.avi,열나다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000002322.npy,17,110
2392,2393,3,2017,측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/0001_3000,KETI_SL_0000002393.avi,집단폭행,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000002393.npy,18,157
2644,2645,4,2017,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/0001_3000,KETI_SL_0000002645.avi,고열,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000002645.npy,0,86
2646,2647,4,2017,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/0001_3000,KETI_SL_0000002647.avi,부러지다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000002647.npy,11,66
2662,2663,4,2017,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/0001_3000,KETI_SL_0000002663.avi,구해주세요,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000002663.npy,1,93
2669,2670,4,2017,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/0001_3000,KETI_SL_0000002670.avi,기절하다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000002670.npy,2,76
2670,2671,4,2017,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/0001_3000,KETI_SL_0000002671.avi,깔리다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000002671.npy,3,68
2675,2676,4,2017,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/0001_3000,KETI_SL_0000002676.avi,납치,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000002676.npy,4,72
2678,2679,4,2017,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/0001_3000,KETI_SL_0000002679.avi,낯선사람,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000002679.npy,5,80
2695,2696,4,2017,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/0001_3000,KETI_SL_0000002696.avi,도둑,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000002696.npy,6,65
2706,2707,4,2017,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/0001_3000,KETI_SL_0000002707.avi,두드러기생기다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000002707.npy,7,109
2712,2713,4,2017,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/0001_3000,KETI_SL_0000002713.avi,쓰러지다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000002713.npy,15,76
2718,2719,4,2017,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/0001_3000,KETI_SL_0000002719.avi,맹견,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000002719.npy,8,93
2747,2748,4,2017,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/0001_3000,KETI_SL_0000002748.avi,보내주세요(경찰),/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000002748.npy,9,91
2748,2749,4,2017,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/0001_3000,KETI_SL_0000002749.avi,보내주세요(구급차),/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000002749.npy,10,96
2784,2785,4,2017,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/0001_3000,KETI_SL_0000002785.avi,숨을안쉬다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000002785.npy,12,89
2786,2787,4,2017,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/0001_3000,KETI_SL_0000002787.avi,신고하세요(경찰),/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000002787.npy,13,121
2787,2788,4,2017,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/0001_3000,KETI_SL_0000002788.avi,심장마비,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000002788.npy,14,66
2815,2816,4,2017,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/0001_3000,KETI_SL_0000002816.avi,연락해주세요,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000002816.npy,16,83
2817,2818,4,2017,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/0001_3000,KETI_SL_0000002818.avi,열나다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000002818.npy,17,73
2880,2881,4,2017,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/0001_3000,KETI_SL_0000002881.avi,집단폭행,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000002881.npy,18,98
3063,3064,4,2017,측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/3001_6000,KETI_SL_0000003064.avi,고열,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000003064.npy,0,87
3065,3066,4,2017,측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/3001_6000,KETI_SL_0000003066.avi,부러지다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000003066.npy,11,67
3081,3082,4,2017,측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/3001_6000,KETI_SL_0000003082.avi,구해주세요,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000003082.npy,1,146
3088,3089,4,2017,측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/3001_6000,KETI_SL_0000003089.avi,기절하다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000003089.npy,2,133
3089,3090,4,2017,측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/3001_6000,KETI_SL_0000003090.avi,깔리다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000003090.npy,3,69
3094,3095,4,2017,측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/3001_6000,KETI_SL_0000003095.avi,납치,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000003095.npy,4,66
3097,3098,4,2017,측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/3001_6000,KETI_SL_0000003098.avi,낯선사람,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000003098.npy,5,82
3114,3115,4,2017,측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/3001_6000,KETI_SL_0000003115.avi,도둑,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000003115.npy,6,68
3125,3126,4,2017,측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/3001_6000,KETI_SL_0000003126.avi,두드러기생기다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000003126.npy,7,109
3131,3132,4,2017,측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/3001_6000,KETI_SL_0000003132.avi,쓰러지다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000003132.npy,15,78
3137,3138,4,2017,측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/3001_6000,KETI_SL_0000003138.avi,맹견,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000003138.npy,8,93
3166,3167,4,2017,측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/3001_6000,KETI_SL_0000003167.avi,보내주세요(경찰),/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000003167.npy,9,92
3167,3168,4,2017,측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/3001_6000,KETI_SL_0000003168.avi,보내주세요(구급차),/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000003168.npy,10,96
3203,3204,4,2017,측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/3001_6000,KETI_SL_0000003204.avi,숨을안쉬다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000003204.npy,12,91
3205,3206,4,2017,측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/3001_6000,KETI_SL_0000003206.avi,신고하세요(경찰),/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000003206.npy,13,70
3206,3207,4,2017,측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/3001_6000,KETI_SL_0000003207.avi,심장마비,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000003207.npy,14,73
3234,3235,4,2017,측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/3001_6000,KETI_SL_0000003235.avi,연락해주세요,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000003235.npy,16,79
3236,3237,4,2017,측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/3001_6000,KETI_SL_0000003237.avi,열나다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000003237.npy,17,65
3299,3300,4,2017,측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/3001_6000,KETI_SL_0000003300.avi,집단폭행,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000003300.npy,18,98
3481,3482,5,2017,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/3001_6000,KETI_SL_0000003482.avi,고열,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000003482.npy,0,99
3495,3496,5,2017,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/3001_6000,KETI_SL_0000003496.avi,구해주세요,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000003496.npy,1,91
3502,3503,5,2017,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/3001_6000,KETI_SL_0000003503.avi,기절하다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000003503.npy,2,92
3503,3504,5,2017,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/3001_6000,KETI_SL_0000003504.avi,깔리다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000003504.npy,3,89
3508,3509,5,2017,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/3001_6000,KETI_SL_0000003509.avi,납치,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000003509.npy,4,85
3511,3512,5,2017,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/3001_6000,KETI_SL_0000003512.avi,낯선사람,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000003512.npy,5,86
3528,3529,5,2017,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/3001_6000,KETI_SL_0000003529.avi,도둑,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000003529.npy,6,79
3538,3539,5,2017,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/3001_6000,KETI_SL_0000003539.avi,두드러기생기다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000003539.npy,7,124
3549,3550,5,2017,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/3001_6000,KETI_SL_0000003550.avi,맹견,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000003550.npy,8,105
3575,3576,5,2017,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/3001_6000,KETI_SL_0000003576.avi,보내주세요(경찰),/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000003576.npy,9,87
3576,3577,5,2017,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/3001_6000,KETI_SL_0000003577.avi,보내주세요(구급차),/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000003577.npy,10,108
3611,3612,5,2017,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/3001_6000,KETI_SL_0000003612.avi,숨을안쉬다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000003612.npy,12,95
3613,3614,5,2017,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/3001_6000,KETI_SL_0000003614.avi,신고하세요(경찰),/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000003614.npy,13,114
3614,3615,5,2017,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/3001_6000,KETI_SL_0000003615.avi,심장마비,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000003615.npy,14,72
3643,3644,5,2017,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/3001_6000,KETI_SL_0000003644.avi,연락해주세요,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000003644.npy,16,105
3645,3646,5,2017,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/3001_6000,KETI_SL_0000003646.avi,열나다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000003646.npy,17,84
3709,3710,5,2017,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/3001_6000,KETI_SL_0000003710.avi,집단폭행,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000003710.npy,18,111
3763,3764,5,2017,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/3001_6000,KETI_SL_0000003764.avi,부러지다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000003764.npy,11,111
3767,3768,5,2017,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/3001_6000,KETI_SL_0000003768.avi,쓰러지다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000003768.npy,15,83
3900,3901,5,2017,측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/3001_6000,KETI_SL_0000003901.avi,고열,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000003901.npy,0,95
3916,3917,5,2017,측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/3001_6000,KETI_SL_0000003917.avi,구해주세요,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000003917.npy,1,92
3923,3924,5,2017,측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/3001_6000,KETI_SL_0000003924.avi,기절하다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000003924.npy,2,93
3924,3925,5,2017,측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/3001_6000,KETI_SL_0000003925.avi,깔리다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000003925.npy,3,108
3929,3930,5,2017,측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/3001_6000,KETI_SL_0000003930.avi,납치,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000003930.npy,4,142
3932,3933,5,2017,측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/3001_6000,KETI_SL_0000003933.avi,낯선사람,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000003933.npy,5,112
3949,3950,5,2017,측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/3001_6000,KETI_SL_0000003950.avi,도둑,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000003950.npy,6,78
3959,3960,5,2017,측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/3001_6000,KETI_SL_0000003960.avi,두드러기생기다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000003960.npy,7,129
3970,3971,5,2017,측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/3001_6000,KETI_SL_0000003971.avi,맹견,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000003971.npy,8,112
3996,3997,5,2017,측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/3001_6000,KETI_SL_0000003997.avi,보내주세요(경찰),/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000003997.npy,9,87
3997,3998,5,2017,측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/3001_6000,KETI_SL_0000003998.avi,보내주세요(구급차),/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000003998.npy,10,101
